OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
1.067676	nan	5.1145879999999995	nan	228.8602	nan	nan	nan	nan	4.615461	nan	nan	2.899794	1.886781	1.6455990000000003	nan	0.04132692	1.436383	3.6142769999999995	0.515786	1.336981	4.17747	nan	nan	nan	0.9729732	nan
OG0001701.8	OG0000032.252	OG0000125.49	OG0001426.2	OG0000152.155	OG0003540.0	OG0000386.0	OG0003695.0	OG0000018.289	OG0003545.0	OG0000062.12	OG0000393.0	OG0006082.0	OG0000146.64	OG0001656.2	OG0007240.4	OG0010656.0	OG0002604.2	OG0000486.2	OG0002181.0	OG0000343.0	OG0000090.24	OG0002083.0	OG0000714.29	OG0000001.425	OG0006213.2	OG0005848.4
nan	nan	nan	nan	9.790780999999999	0.7435278000000001	nan	1.372678	nan	188.4324	nan	nan	5.59743	3.4447900000000002	5.753432	1.224301	1.551305	0.5370611	2.731414	0.9267799000000001	4.3776980000000005	1.567615	nan	nan	nan	209.8529	4.165936
OG0005428.4	OG0000349.0	OG0000200.0	OG0006735.2	OG0000958.3	OG0000127.0	OG0006151.2	OG0000795.40	OG0002485.15	OG0005141.0	OG0002399.4	OG0000409.24	OG0006346.0	OG0003266.1	OG0000869.2	OG0000639.0	OG0003159.5	OG0000192.0	OG0006884.2	OG0001004.1	OG0011351.0	OG0000045.0	OG0002047.0	OG0000012.918	OG0005124.4	OG0000917.1
1.05593	2.254695	1.051104	28.383840000000003	1.10457	nan	3.4683610000000002	nan	1.593847	2.061099	3.46631	nan	nan	nan	nan	nan	13.80977	3.8632519999999997	2.611679	nan	2.608821	nan	nan	nan	8.364017	nan
OG0000032.252	OG0001646.1	OG0000349.0	OG0000429.0	OG0004362.4	OG0000536.32	OG0006257.0	OG0000279.0	OG0001437.24	OG0007724.0	OG0002709.2	OG0003424.0	OG0000372.92	OG0005213.22	OG0000993.25	OG0000486.2	OG0012144.4	OG0000012.918	OG0005644.0	OG0002181.0	OG0011962.0	OG0000367.3	OG0000116.0	OG0005118.8	OG0000599.0	OG0011499.1	OG0000643.24
nan	1.6342860000000001	2.254695	4.577324	0.8052608	1.883228	187.7158	nan	nan	4.3124769999999994	1.314254	3.149033	nan	4.2972980000000005	nan	2.731414	232.5815	nan	8.578114	0.9267799000000001	0.7345648	nan	nan	4.832258	nan	2.212567	nan
OG0002487.0	OG0000749.2	OG0012939.0	OG0000364.1	OG0000121.128	OG0001848.0	OG0012653.0	OG0006135.0	OG0000724.26	OG0000350.8	OG0001334.24	OG0002063.0	OG0004372.18	OG0000056.0	OG0009935.2	OG0000501.29	OG0005621.0	OG0010588.0	OG0005109.6	OG0000169.16	OG0003077.15	OG0004808.0	OG0000001.425	OG0002500.1	OG0002938.0	OG0003028.0	OG0000054.0
189.4823	nan	2.9353849999999997	nan	3.155518	nan	2.481564	3.5806690000000003	nan	1.404703	nan	nan	2.2686189999999997	nan	1.6649490000000002	nan	12.97103	4.132299	5.687236	1.320063	8.521602	8.992155	nan	26.33965	17.08935	21.49847	nan
OG0005256.10	OG0000109.0	OG0000014.1	OG0000001.1420	OG0010605.0	OG0004558.0	OG0003392.0	OG0000292.93	OG0000242.29	OG0000015.1	OG0000942.24	OG0006474.4	OG0004579.2	OG0000239.0	OG0000196.0	OG0007821.1	OG0000002.1788	OG0003984.0	OG0002627.62	OG0004612.0	OG0001301.24	OG0002558.0	OG0000646.28	OG0001040.1	OG0014991.0	OG0001489.4
1.067676	nan	nan	nan	1.115318	7.224487	1.725998	nan	nan	nan	nan	9.43061	19.87698	nan	0.8986194	3.2914269999999997	nan	4.166375	3.925869	1.1298780000000002	nan	13.94974	nan	nan	1.657816	2.119673
OG0003934.0	OG0000100.1	OG0004703.4	OG0000767.24	OG0003622.40	OG0001175.1	OG0002590.0	OG0009262.0	OG0013621.0	OG0001157.1	OG0000011.1	OG0000239.0	OG0000409.24	OG0000175.4	OG0001434.24	OG0008738.4	OG0002036.0	OG0002769.24	OG0006835.0	OG0000169.16	OG0006120.4	OG0000307.20	OG0004829.13	OG0002882.0	OG0001851.13	OG0013830.0	OG0000054.0
2.3288849999999996	nan	9.670096000000001	nan	9.485641000000001	nan	0.572966	5.290280999999999	3.4975739999999997	nan	nan	nan	nan	nan	nan	nan	nan	10.35869	1.434819	1.320063	5.256958999999999	0.5161384	1.7428240000000002	3.078568	14.18325	226.8165	nan
OG0001493.24	OG0008551.0	OG0004713.30	OG0005112.6	OG0000071.0	OG0004455.4	OG0003320.8	OG0000200.0	OG0001455.24	OG0000009.921	OG0000766.0	OG0000006.1	OG0000350.8	OG0000000.3890	OG0000276.72	OG0005817.0	OG0001575.2	OG0000090.24	OG0001276.24	OG0000082.1	OG0007132.4	OG0000671.12	OG0002629.7	OG0000382.41
nan	nan	1.983136	nan	nan	1.905441	0.04123234	1.051104	nan	nan	nan	nan	1.404703	nan	nan	2.71408	2.646966	1.567615	nan	nan	1.484446	0.46923980000000004	26.27157	nan
OG0003847.24	OG0001242.28	OG0002324.4	OG0000109.0	OG0000014.1	OG0000078.263	OG0000018.289	OG0005162.0	OG0005701.4	OG0000139.0	OG0006612.0	OG0006825.0	OG0008197.4	OG0004380.22	OG0002092.0	OG0002858.1	OG0000483.0	OG0004702.0	OG0003828.1	OG0000099.0	OG0002612.0	OG0002332.0	OG0007485.0	OG0000431.12	OG0000007.976	OG0000581.0
26.15942	nan	3.778114	nan	nan	nan	nan	2.048028	2.665883	3.153003	nan	2.2144340000000002	1.880195	26.398590000000002	nan	2.464279	1.9172209999999998	9.886839	1.670078	nan	11.67566	nan	5.324399	nan	nan	nan
OG0005691.3	OG0004851.6	OG0001932.0	OG0010762.2	OG0002118.0	OG0001557.1	OG0003424.0	OG0002023.0	OG0000026.45	OG0000139.0	OG0000018.842	OG0005356.0	OG0007825.2	OG0003273.0	OG0008530.2	OG0005118.8	OG0000099.0	OG0003830.0	OG0000584.0	OG0001179.24	OG0000263.57	OG0000009.1514	OG0000453.2	OG0012884.0	OG0000045.0	OG0000809.2
3.8636839999999997	8.178705	11.45346	2.060647	nan	21.40628	3.149033	nan	nan	3.153003	2.682202	5.5153300000000005	1.121779	7.963371	2.936481	4.832258	nan	nan	nan	nan	nan	1.882125	nan	nan	nan	nan
OG0000750.0	OG0000334.9	OG0002841.0	OG0007310.0	OG0006392.0	OG0001645.0	OG0000600.26	OG0008175.0	OG0000901.0	OG0003068.0	OG0000056.0	OG0006142.4	OG0002260.4	OG0000196.0	OG0000002.1788	OG0008200.0	OG0010665.0	OG0000658.0	OG0000269.0	OG0007118.0	OG0000442.2	OG0003233.6	OG0000120.105	OG0002848.0	OG0001023.7	OG0001435.1	OG0013997.0
nan	1.265232	6.199598	217.4838	2.337082	1.066782	nan	1.449343	nan	0.6497236	nan	5.259028	nan	0.8986194	nan	2.528164	43.98301	nan	nan	9.381382	4.111063	1.204808	nan	28.09905	nan	nan	2.954715
OG0002164.0	OG0003823.8	OG0014769.1	OG0000750.0	OG0005422.0	OG0000109.0	OG0001604.2	OG0001383.24	OG0000018.289	OG0002312.0	OG0000338.41	OG0003102.40	OG0001512.12	OG0010752.0	OG0001406.24	OG0004579.2	OG0003319.0	OG0002946.0	OG0000090.24	OG0000269.0	OG0012233.4	OG0007552.2	OG0000192.0	OG0000268.1	OG0006136.0	OG0013057.0	OG0000006.561
nan	4.582835	nan	nan	7.630961999999999	nan	13.83036	nan	nan	nan	nan	168.0016	nan	4.545121	nan	19.87698	4.906955	5.215943	1.567615	nan	1.6041	0.5320347	3.8632519999999997	5.777373000000001	102.7061	1.926952	nan
OG0016053.0	OG0002304.1	OG0003726.9	OG0005994.2	OG0000893.3	OG0000377.148	OG0004649.2	OG0008912.1	OG0000183.0	OG0004053.9	OG0001730.2	OG0001020.31	OG0008945.2	OG0004245.1	OG0000350.8	OG0001557.1	OG0002011.0	OG0000239.0	OG0001352.26	OG0000075.0	OG0001953.2	OG0007066.10	OG0000018.1	OG0000207.117	OG0000007.976	OG0000006.561	OG0005071.2
2.256722	0.46460509999999994	9.280192999999999	214.3414	nan	2.492855	13.947239999999999	0.5694587	nan	0.9410370000000001	1.562578	2.870709	0.5855266	97.91944000000001	1.404703	21.40628	nan	nan	nan	nan	nan	5.361494	nan	nan	nan	nan	10.055
OG0000245.24	OG0004201.6	OG0006844.0	OG0005585.0	OG0000801.24	OG0010101.0	OG0004989.0	OG0003040.0	OG0005438.0	OG0000018.289	OG0007723.0	OG0000009.921	OG0001753.20	OG0005933.6	OG0002107.0	OG0014028.0	OG0004693.0	OG0019387.0	OG0000621.39	OG0000192.0	OG0000307.20	OG0000120.105	OG0002353.2	OG0000105.0	OG0000263.57	OG0001092.1	OG0002031.0
nan	3.352232	3.61439	1.126342	nan	1.346325	45.42072	4.024359	8.6354	nan	4.362633	nan	2.584855	6.301746	nan	1.948087	9.692629	1.3813	nan	3.8632519999999997	0.5161384	nan	5.0250580000000005	nan	nan	nan	nan
OG0002296.2	OG0000011.866	OG0000032.252	OG0000109.0	OG0001646.1	OG0000738.19	OG0000071.0	OG0002483.10	OG0002555.0	OG0000046.1	OG0009097.4	OG0002444.1	OG0002163.0	OG0000264.1	OG0002070.0	OG0000018.842	OG0013999.2	OG0001434.24	OG0003192.0	OG0008596.4	OG0003273.0	OG0005494.2	OG0009793.2	OG0001089.2	OG0006493.0	OG0010696.0	OG0000112.0
8.322302	nan	nan	nan	1.6342860000000001	nan	nan	1.6691369999999999	3.27231	nan	2.01572	3.9031870000000004	nan	nan	nan	2.682202	2.651924	nan	1.787205	2.476644	7.963371	3.471982	28.98487	nan	217.4189	4.587328	0.9729732
OG0002304.1	OG0002080.0	OG0006421.0	OG0000460.47	OG0007123.0	OG0000407.1	OG0002486.16	OG0001892.0	OG0000265.0	OG0001311.5	OG0000183.0	OG0000142.14	OG0000685.33	OG0004327.0	OG0002621.3	OG0005099.0	OG0004024.2	OG0002361.0	OG0004126.4	OG0000310.18	OG0005026.2	OG0003593.0	OG0000435.0	OG0000006.561	OG0000054.0
0.46460509999999994	nan	2.329615	nan	0.8455684000000001	nan	28.460390000000004	nan	nan	nan	nan	4.598162	nan	0.4813362	9.677324	1.9374310000000001	nan	9.105516999999999	8.131960000000001	nan	3.7884660000000006	nan	1.409416	nan	nan
OG0004810.0	OG0015338.0	OG0000130.38	OG0002018.0	OG0003695.0	OG0001604.2	OG0000018.289	OG0001074.2	OG0003197.4	OG0001273.24	OG0007416.4	OG0000350.8	OG0001233.24	OG0003829.0	OG0006817.2	OG0003494.6	OG0000018.842	OG0005640.2	OG0004393.2	OG0000486.2	OG0014649.4	OG0000176.0	OG0000391.20	OG0001349.1	OG0005990.0	OG0006735.2	OG0000054.0
9.050097000000001	1.365224	nan	nan	1.372678	13.83036	nan	nan	20.78047	nan	1.197882	1.404703	nan	74.5496	5.210984	13.329820000000002	2.682202	0.24367039999999998	21.21657	2.731414	8.068111	nan	nan	nan	26.283179999999998	28.383840000000003	nan
OG0000245.24	OG0000011.866	OG0000749.2	OG0008920.2	OG0012195.4	OG0004705.0	OG0000121.14	OG0000200.0	OG0000865.1	OG0003298.30	OG0001922.12	OG0002214.0	OG0000753.0	OG0001832.1	OG0008379.16	OG0007223.2	OG0000343.0	OG0005066.2	OG0000001.2899	OG0005613.0	OG0002682.12	OG0000035.64	OG0008467.0	OG0012761.0	OG0001699.1	OG0005150.0	OG0000054.0
nan	nan	nan	3.3934029999999997	nan	9.742803	2.486589	1.051104	nan	2.509535	1.656665	nan	nan	nan	2.465504	0.7244718000000001	4.3776980000000005	0.8344476000000001	nan	4.673449	2.171065	nan	0.5534228	1.665676	nan	2.458211	nan
OG0002557.50	OG0000931.1	OG0000750.0	OG0001000.24	OG0005223.0	OG0000265.0	OG0006833.2	OG0000009.921	OG0013703.3	OG0004843.6	OG0006609.0	OG0000001.1420	OG0000350.8	OG0000710.0	OG0002260.4	OG0009848.0	OG0000392.72	OG0000018.842	OG0003552.0	OG0000409.24	OG0003974.4	OG0000074.1	OG0003266.1	OG0003396.26	OG0002119.0	OG0006389.4	OG0006146.0
1.996773	nan	nan	nan	9.021463	nan	5.550587	nan	nan	9.323075	215.5898	nan	1.404703	9.025097	nan	3.215136	nan	2.682202	186.043	nan	22.403589999999998	nan	nan	173.1103	nan	6.042633	117.4423
OG0000011.866	OG0000732.24	OG0004004.10	OG0001111.22	OG0004942.0	OG0006257.0	OG0006661.0	OG0001737.0	OG0011354.0	OG0000226.4	OG0006820.0	OG0001458.24	OG0000047.282	OG0003795.5	OG0000032.86	OG0000343.0	OG0000090.24	OG0000269.0	OG0010707.0	OG0005667.0	OG0002718.4	OG0002629.7	OG0004723.0	OG0000188.1	OG0005124.4	OG0000054.0
nan	nan	9.554746000000002	nan	10.89668	187.7158	211.5655	nan	2.7068849999999998	nan	2.475654	nan	3.909817	10.63342	nan	4.3776980000000005	1.567615	nan	4.547801	2.358777	2.2866459999999997	26.27157	20.04782	nan	8.364017	nan
OG0003559.24	OG0004580.6	OG0008068.0	OG0001120.26	OG0004681.6	OG0001646.1	OG0004703.4	OG0000130.38	OG0000770.1	OG0000214.0	OG0006802.11	OG0005501.1	OG0000536.32	OG0000495.1	OG0000575.28	OG0001167.24	OG0000127.0	OG0017887.0	OG0001125.24	OG0000026.45	OG0000139.0	OG0000923.0	OG0001785.1	OG0005416.0	OG0001276.24	OG0013641.2	OG0000082.1
26.114720000000002	19.298820000000003	1.856675	nan	12.93338	1.6342860000000001	9.670096000000001	nan	nan	nan	2.004932	1.9751	1.883228	0.7177203000000001	218.6506	nan	nan	1.185786	nan	nan	3.153003	1.8671220000000002	2.5362560000000003	7.186103	nan	2.210528	nan
OG0010774.7	OG0001935.0	OG0005065.5	OG0004386.2	OG0000121.128	OG0000018.289	OG0000198.0	OG0000589.0	OG0000661.3	OG0000901.0	OG0011940.0	OG0006003.0	OG0005941.0	OG0000018.842	OG0000196.0	OG0000075.0	OG0000088.3	OG0005473.2	OG0001894.0	OG0000576.0	OG0005066.2	OG0003634.44	OG0006209.0	OG0002279.0	OG0000006.561	OG0004134.8	OG0001038.1
1.6976790000000002	nan	12.890130000000001	26.25378	3.155518	nan	nan	3.1513259999999996	nan	nan	1.157143	13.960629999999998	2.197591	2.682202	0.8986194	nan	nan	9.304514	nan	nan	0.8344476000000001	4.529098	212.8446	4.490557	nan	0.9715299000000001	nan
OG0007386.1	OG0001772.0	OG0001956.0	OG0008206.0	OG0000010.475	OG0000592.34	OG0005335.0	OG0005447.3	OG0004857.5	OG0000007.585	OG0000575.28	OG0001087.24	OG0000276.72	OG0000047.282	OG0006383.0	OG0018990.0	OG0002791.5	OG0000483.0	OG0001217.1	OG0000230.58	OG0005311.3	OG0004589.2	OG0000841.0	OG0002500.1	OG0002964.14	OG0000045.0
nan	nan	nan	0.43517290000000003	nan	nan	26.05351	5.571809	3.5435449999999995	nan	218.6506	nan	nan	3.909817	4.509278	1.340916	22.29289	1.9172209999999998	nan	nan	5.835827	0.9054583	2.026442	26.33965	0.6373076	nan
OG0001232.24	OG0002087.0	OG0007344.0	OG0005428.4	OG0005713.16	OG0003020.3	OG0001408.24	OG0014827.2	OG0000007.585	OG0006469.8	OG0000661.3	OG0003424.0	OG0010717.0	OG0005828.2	OG0001255.26	OG0005141.0	OG0005273.11	OG0000257.0	OG0000196.0	OG0000239.0	OG0003678.2	OG0000451.0	OG0000002.1788	OG0000039.0	OG0000435.0	OG0000120.105	OG0001923.1
nan	nan	4.3174	1.05593	nan	3.4720720000000003	nan	1.56184	nan	1.108949	nan	3.149033	4.546978	3.925637	nan	2.061099	2.849601	nan	0.8986194	nan	0.8483383	1.734186	nan	nan	1.409416	nan	nan
OG0006443.2	OG0007744.0	OG0000100.1	OG0000349.0	OG0001604.2	OG0000320.0	OG0000018.289	OG0003188.1	OG0000046.1	OG0000200.0	OG0003821.20	OG0001629.5	OG0011000.0	OG0005001.32	OG0000350.8	OG0005229.4	OG0000372.92	OG0001406.24	OG0008932.0	OG0001428.1	OG0004747.10	OG0000596.47	OG0004470.0	OG0007814.2	OG0003073.0	OG0012342.2	OG0000012.918
5.147716	1.8740560000000002	nan	2.254695	13.83036	nan	nan	171.5466	nan	1.051104	1.478537	nan	nan	4.616152	1.404703	9.104336	nan	nan	1.6804860000000001	nan	12.2654	nan	12.58535	3.8450870000000004	22.6773	4.595785	nan
OG0007113.2	OG0002285.24	OG0000334.9	OG0001083.26	OG0000749.2	OG0000014.1	OG0006841.0	OG0000200.0	OG0005299.0	OG0001963.0	OG0004068.8	OG0000060.0	OG0000026.45	OG0001428.1	OG0007764.1	OG0000567.0	OG0000090.24	OG0003229.0	OG0010637.3	OG0006095.0	OG0002939.24	OG0000453.2	OG0002279.0	OG0003343.2	OG0000012.918	OG0012079.4
8.356196	4.242244	1.265232	nan	nan	nan	1.498213	1.051104	8.106142	nan	9.811451	nan	nan	nan	1.5422069999999999	nan	1.567615	1.723337	1.219742	2.8823369999999997	10.26835	nan	4.490557	53.33956	nan	224.7754
OG0000878.5	OG0005093.2	OG0000010.475	OG0000100.1	OG0000364.1	OG0006135.0	OG0010606.0	OG0000575.28	OG0000350.8	OG0010757.0	OG0001233.24	OG0009841.2	OG0001366.26	OG0002054.0	OG0004934.6	OG0001664.2	OG0000047.282	OG0000423.2	OG0003611.2	OG0004882.0	OG0001813.8	OG0000453.2	OG0006854.0	OG0000006.561	OG0005150.0	OG0000004.846
2.720946	12.73497	nan	nan	nan	3.5806690000000003	nan	218.6506	1.404703	4.615461	nan	4.468707	nan	nan	0.8362424999999999	1.886781	3.909817	nan	nan	4.825958999999999	nan	nan	2.236589	nan	2.458211	nan
OG0003459.2	OG0003726.9	OG0004942.0	OG0000121.128	OG0000018.289	OG0000198.0	OG0001059.24	OG0007852.0	OG0001087.24	OG0000015.1	OG0005636.2	OG0004933.6	OG0013035.0	OG0006026.0	OG0000018.842	OG0000239.0	OG0000993.25	OG0002471.0	OG0005955.0	OG0000002.1788	OG0005639.0	OG0016210.4	OG0004341.2	OG0000699.1	OG0000018.1	OG0000516.6	OG0006411.2
nan	9.280192999999999	10.89668	3.155518	nan	nan	nan	1.423427	nan	nan	1.1027559999999998	0.824491	2.225043	13.8906	2.682202	nan	nan	nan	26.2798	nan	0.9248549	nan	18.94801	nan	nan	nan	113.955
OG0013492.0	OG0017987.0	OG0000018.289	OG0000183.0	OG0011746.0	OG0000007.585	OG0002045.0	OG0002286.10	OG0000350.8	OG0006103.0	OG0000056.0	OG0005882.2	OG0000710.0	OG0004241.1	OG0000993.25	OG0001870.2	OG0000409.24	OG0004901.9	OG0006119.2	OG0000090.24	OG0000639.0	OG0004557.0	OG0001118.24	OG0005689.4	OG0008476.0	OG0007556.0	OG0003343.2
2.2390790000000003	8.104894	nan	nan	1.592843	nan	nan	3.957586	1.404703	2.13477	nan	3.867064	9.025097	1.6685029999999998	nan	nan	nan	187.8836	5.770617	1.567615	nan	8.517184	nan	8.46776	9.50033	1.24945	53.33956
OG0004851.6	OG0005652.0	OG0009048.1	OG0003109.0	OG0000018.289	OG0005940.0	OG0009937.0	OG0000338.41	OG0001567.1	OG0000619.52	OG0000575.28	OG0002442.0	OG0000048.325	OG0005709.0	OG0002765.0	OG0000056.0	OG0000060.0	OG0000993.25	OG0000047.282	OG0000272.36	OG0001659.0	OG0001938.0	OG0000169.16	OG0010057.4	OG0001958.0	OG0004390.1	OG0005619.0
8.178705	3.927219	nan	17.67812	nan	2.1774419999999997	nan	nan	nan	nan	218.6506	3.454947	1.530713	28.59628	0.41506040000000005	nan	nan	nan	3.909817	nan	3.6868529999999997	nan	1.320063	3.048298	nan	4.144695	12.3733
OG0002324.4	OG0000010.475	OG0000256.24	OG0005681.2	OG0005599.2	OG0000043.242	OG0000002.763	OG0007059.0	OG0000350.8	OG0003523.15	OG0002107.0	OG0005859.0	OG0000239.0	OG0003925.0	OG0002027.0	OG0000923.0	OG0003204.0	OG0005917.0	OG0010648.5	OG0003232.9	OG0005765.0	OG0000473.17	OG0001097.24	OG0002031.0	OG0000012.918	OG0005848.4
3.778114	nan	nan	7.128753	2.9251150000000004	nan	nan	216.1567	1.404703	0.0422838	nan	0.43675569999999997	nan	2.899794	nan	1.8671220000000002	0.6328834	5.101096	1.1336110000000001	5.464926999999999	187.1061	nan	nan	nan	nan	4.165936
OG0001442.1	OG0000032.252	OG0003502.3	OG0002879.0	OG0001646.1	OG0000121.128	OG0007778.4	OG0003851.24	OG0001306.1	OG0005941.0	OG0000060.0	OG0000196.0	OG0000044.1	OG0000409.24	OG0000967.4	OG0005285.0	OG0004977.0	OG0000009.802	OG0000483.0	OG0005118.8	OG0000664.3	OG0006019.2	OG0001468.24	OG0002081.0	OG0000012.918
nan	nan	7.154696	2.167349	1.6342860000000001	3.155518	1.013477	nan	nan	2.197591	nan	0.8986194	nan	nan	0.9147386999999999	3.349043	1.559956	1.273113	1.9172209999999998	4.832258	nan	26.24199	nan	nan	nan
OG0000011.866	OG0012966.0	OG0007617.0	OG0002486.16	OG0000265.0	OG0001417.24	OG0004821.2	OG0007722.2	OG0005269.0	OG0000006.1	OG0001075.1	OG0001208.24	OG0007195.0	OG0007826.10	OG0000887.1	OG0004068.8	OG0000139.0	OG0000486.2	OG0008532.6	OG0000169.16	OG0002172.0	OG0005090.0	OG0000120.105	OG0000204.2	OG0002822.4	OG0007397.2	OG0000012.918
nan	2.050094	1.642585	28.460390000000004	nan	nan	nan	10.630469999999999	10.51318	nan	nan	nan	4.282926	nan	5.073937	9.811451	3.153003	2.731414	1.4322190000000001	1.320063	nan	1.2160540000000002	nan	nan	2.140325	0.8585239	nan
OG0000081.1	OG0003980.9	OG0004971.4	OG0000001.1420	OG0003403.0	OG0011401.0	OG0008089.0	OG0007499.8	OG0000056.0	OG0000139.0	OG0000196.0	OG0011979.9	OG0000075.0	OG0000181.164	OG0004460.9	OG0010744.4	OG0001154.24	OG0000001.2899	OG0002825.0	OG0000699.1	OG0001089.2	OG0006129.1	OG0003553.1	OG0002822.4	OG0000074.152	OG0003792.4	OG0001038.1
nan	7.955531	5.691696	nan	10.12887	2.425807	9.690778	4.5886379999999996	nan	3.153003	0.8986194	8.124931	nan	nan	2.468181	1.218304	nan	nan	3.942129	nan	nan	3.509501	216.9154	2.140325	1.598608	0.3693209	nan
OG0001701.8	OG0004004.10	OG0001893.0	OG0006844.0	OG0000749.2	OG0001820.0	OG0006486.0	OG0000801.24	OG0003819.2	OG0000187.1	OG0000001.1420	OG0001557.1	OG0001177.22	OG0005162.0	OG0012209.0	OG0006474.4	OG0000060.0	OG0000139.0	OG0007863.0	OG0011348.0	OG0012112.2	OG0001423.30	OG0002353.2	OG0003671.2	OG0000007.976	OG0004978.3	OG0000188.1
nan	9.554746000000002	nan	3.61439	nan	nan	0.5351378999999999	nan	nan	nan	nan	21.40628	nan	2.048028	0.6833615	9.43061	nan	3.153003	2.096038	2.571637	nan	nan	5.0250580000000005	67.59106	nan	4.315793	nan
OG0001202.24	OG0000460.47	OG0000100.1	OG0000349.0	OG0004540.24	OG0000198.0	OG0004843.6	OG0000350.8	OG0004101.4	OG0000751.0	OG0021391.0	OG0001137.24	OG0006142.4	OG0000011.1	OG0000923.0	OG0004987.26	OG0003273.0	OG0004975.0	OG0000126.1	OG0000698.19	OG0002858.1	OG0000082.1	OG0002558.0	OG0006493.0	OG0005824.0	OG0006384.2	OG0007198.0
nan	nan	nan	2.254695	nan	nan	9.323075	1.404703	5.1353279999999994	nan	1.3806690000000001	nan	5.259028	nan	1.8671220000000002	1.085432	7.963371	9.483305999999999	nan	nan	2.464279	nan	13.94974	217.4189	12.31912	1.499733	2.724047
OG0003726.9	OG0002166.0	OG0005282.0	OG0000256.24	OG0000349.0	OG0003851.24	OG0000338.41	OG0004505.0	OG0012768.6	OG0001598.16	OG0011896.1	OG0006348.3	OG0000047.282	OG0000451.0	OG0000002.1788	OG0004020.0	OG0004451.2	OG0006035.10	OG0000039.0	OG0004565.2	OG0000192.0	OG0000010.64	OG0002558.0	OG0014564.0	OG0001129.24	OG0001253.24	OG0000933.24
9.280192999999999	nan	8.416848	nan	2.254695	nan	nan	0.9801918	1.247468	nan	2.295232	1.4180620000000002	3.909817	1.734186	nan	1.890007	19.12135	1.001117	nan	9.92426	3.8632519999999997	nan	13.94974	2.793319	nan	nan	nan
OG0001732.10	OG0005461.0	OG0005490.6	OG0016033.0	OG0000014.1	OG0000429.0	OG0000018.289	OG0000007.3	OG0001444.1	OG0000183.0	OG0000056.0	OG0003535.14	OG0004627.2	OG0002490.40	OG0004218.23	OG0011320.4	OG0000603.1	OG0000486.2	OG0005644.0	OG0001243.24	OG0007250.0	OG0000310.18	OG0000885.24	OG0002185.6	OG0001668.0	OG0004203.0
nan	nan	5.7359919999999995	2.676093	nan	4.577324	nan	nan	nan	nan	nan	0.4202143	0.2432357	3.756075	2.075052	1.6275030000000001	nan	2.731414	8.578114	nan	2.225886	nan	nan	1.985132	5.224346	1.5836620000000001
OG0000245.24	OG0000752.25	OG0006696.0	OG0002909.2	OG0000638.38	OG0002506.0	OG0001335.24	OG0009106.2	OG0005968.0	OG0000392.72	OG0000011.1	OG0004605.20	OG0004323.9	OG0004466.4	OG0003375.2	OG0003611.2	OG0009104.4	OG0000013.2	OG0003155.34	OG0000116.0	OG0000246.0	OG0000980.1	OG0000940.24	OG0000307.20	OG0000359.28	OG0000112.0
nan	nan	211.5182	nan	nan	2.160525	nan	2.311947	26.42472	nan	nan	102.9473	1.133055	0.1674594	4.098201	nan	4.6210510000000005	nan	1.938523	nan	nan	nan	nan	0.5161384	nan	0.9729732
OG0000748.0	OG0000032.252	OG0000750.0	OG0006085.0	OG0007069.0	OG0007334.0	OG0000349.0	OG0008238.2	OG0000043.242	OG0000223.2	OG0002857.4	OG0002676.20	OG0000001.1420	OG0000350.8	OG0005933.6	OG0001982.0	OG0004605.20	OG0000905.14	OG0000726.25	OG0001360.24	OG0001710.24	OG0001413.1	OG0000435.0	OG0006739.0	OG0006635.0	OG0001312.1	OG0005687.4
2.5485189999999998	nan	nan	3.6563559999999997	0.7197553000000001	4.591787999999999	2.254695	2.856449	nan	nan	4.061921	1.340962	nan	1.404703	6.301746	19.761589999999998	102.9473	nan	nan	nan	1.490841	nan	1.409416	14.05221	0.4315983	nan	3.8372919999999997
OG0000081.1	OG0002487.0	OG0000214.0	OG0000018.289	OG0002661.24	OG0020465.0	OG0000142.14	OG0000187.1	OG0004375.23	OG0001082.24	OG0004245.1	OG0007230.0	OG0005742.0	OG0009025.0	OG0004494.1	OG0000075.0	OG0000088.3	OG0000442.2	OG0004842.6	OG0003722.24	OG0006285.0	OG0001602.32	OG0000268.1	OG0000007.976	OG0001023.7	OG0001131.24	OG0008218.4
nan	189.4823	nan	nan	5.84859	3.3532870000000004	4.598162	nan	0.6283689	nan	97.91944000000001	1.4225430000000001	182.9907	2.770196	nan	nan	nan	4.111063	9.5442	3.7134519999999998	193.2857	nan	5.777373000000001	nan	nan	nan	2.7267
OG0016447.0	OG0003051.0	OG0002043.0	OG0000349.0	OG0003852.0	OG0000043.242	OG0006015.0	OG0000005.318	OG0001093.24	OG0004057.32	OG0000850.12	OG0000026.45	OG0000018.842	OG0003588.2	OG0000905.14	OG0000409.24	OG0003971.6	OG0001123.1	OG0014583.3	OG0000435.0	OG0002882.0	OG0001981.2	OG0002974.24	OG0002270.30	OG0005097.2	OG0000054.0
